openalex_id,title,year,doi,type,affiliation,is_peer_reviewed,match_strength,pdf_mention_count,matched_terms,discovery_source,use_tier,use_tier_label,use_score,use_signals,needs_manual_review,review_reason,sample_context
https://openalex.org/W2775322066,Probabilistic Verification of Storm Prediction Center Convective Outlooks,2017.0,10.1175/waf-d-17-0104.1,article,non_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W2519176532,The 2015 Plains Elevated Convection at Night Field Project,2017.0,10.1175/bams-d-15-00257.1,article,nwc_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W2734669467,The movement of small insects in the convective boundary layer: linking patterns to processes,2017.0,10.1038/s41598-017-04503-0,article,non_affiliated,True,,0,,channel_b:B2:LAPSE-RATE+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2601360836,Toward 1-km Ensemble Forecasts over Large Domains,2017.0,10.1175/mwr-d-16-0410.1,article,non_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W2758089967,Volatility of Tornadogenesis: An Ensemble of Simulated Nontornadic and Tornadic Supercells in VORTEX2 Environments,2017.0,10.1175/mwr-d-17-0152.1,article,nwc_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W2593393676,Wind Farm Wake: The 2016 Horns Rev Photo Case,2017.0,10.3390/en10030317,article,non_affiliated,True,,0,,channel_b:B2:LAPSE-RATE+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2599390119,Winds and temperatures of the Arctic middle atmosphere during January measured by Doppler lidar,2017.0,10.5194/acp-17-13345-2017,article,non_affiliated,True,,0,,channel_b:B2:RIVoRS+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2896218380,A Background Investigation of Tornado Activity across the Southern Cumberland Plateau Terrain System of Northeastern Alabama,2018.0,10.1175/mwr-d-18-0300.1,article,non_affiliated,True,,0,,channel_b:B2:VORTEX-SE+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2890950497,A New Generation of Ground-Based Mobile Platforms for Active and Passive Profiling of the Boundary Layer,2018.0,10.1175/bams-d-17-0165.1,article,nwc_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W2786756369,A New Research Approach for Observing and Characterizing Land–Atmosphere Feedback,2018.0,10.1175/bams-d-17-0009.1,article,nwc_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W2770226331,Algorithm theoretical baseline for formaldehyde retrievals from S5P TROPOMI and from the QA4ECV project,2018.0,10.5194/amt-11-2395-2018,article,non_affiliated,True,,0,,channel_b:B2:LAPSE-RATE+remote profiler,3,peripheral / reference only,0,,False,,
https://openalex.org/W2809218680,Challenges in using scanning lidars to estimate wind resources in complex terrain,2018.0,10.1088/1742-6596/1037/7/072017,article,non_affiliated,True,,0,,channel_b:B2:Perdigão+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2890056754,Characterization of flow recirculation zones in complex terrain using multi-lidar measurements,2018.0,10.5194/acp-2018-847,article,non_affiliated,True,,0,,channel_b:B2:Perdigão+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W4246459339,Characterizing Wind Gusts in Complex Terrain,2018.0,10.5194/acp-2018-906,preprint,non_affiliated,False,,0,,channel_b:B2:Perdigão+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2792582587,Cold-Season Tornadoes: Climatological and Meteorological Insights,2018.0,10.1175/waf-d-17-0120.1,article,non_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W2792225768,Cold-season Tornado Risk Communication: Case Studies from November 2016 to February 2017,2018.0,10.1175/wcas-d-17-0073.1,article,non_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W2905273162,Coordinated Unmanned Aircraft System (UAS) and Ground-Based Weather Measurements to Predict Lagrangian Coherent Structures (LCSs),2018.0,10.3390/s18124448,article,non_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W2793760352,Do Wind Turbines Pose Roll Hazards to Light Aircraft?,2018.0,10.5194/wes-2018-42,article,non_affiliated,True,,0,,channel_b:B2:LAPSE-RATE+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2808727778,Do wind turbines pose roll hazards to light aircraft?,2018.0,10.5194/wes-3-833-2018,article,non_affiliated,True,,0,,channel_b:B2:LAPSE-RATE+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2794665350,Does the wind turbine wake follow the topography? A multi-lidar study in complex terrain,2018.0,10.5194/wes-3-681-2018,article,non_affiliated,True,,0,,channel_b:B2:Perdigão+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W4236827766,Does the wind turbine wake follow the topography? – A multi-lidar study in complex terrain,2018.0,10.5194/wes-2018-21,preprint,non_affiliated,False,,0,,channel_b:B2:Perdigão+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2794512067,Dynamical Insights into Extreme Short-Term Precipitation Associated with Supercells and Mesovortices,2018.0,10.1175/jas-d-17-0385.1,article,non_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W2887496215,Evaluation of Forecasts of a Convectively Generated Bore Using an Intensively Observed Case Study from PECAN,2018.0,10.1175/mwr-d-18-0059.1,article,nwc_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W2882984482,Influence of Lake Erie on a Lake Ontario Lake-Effect Snowstorm,2018.0,10.1175/jamc-d-17-0349.1,article,non_affiliated,True,,0,,channel_b:B2:LAPSE-RATE+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2884922745,Innovative Strategies for Observations in the Arctic Atmospheric Boundary Layer (ISOBAR)—The Hailuoto 2017 Campaign,2018.0,10.3390/atmos9070268,article,non_affiliated,True,,0,,channel_b:B2:LAPSE-RATE+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W4236092941,"Interactions between the atmosphere, cryosphere and ecosystemsat northern high latitudes",2018.0,10.5194/acp-2018-733,preprint,non_affiliated,False,,0,,channel_b:B2:LAPSE-RATE+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2905373673,"Low-Level Wind Shear Induced by Horizontal Roll Vortices at Narita International Airport, Japan",2018.0,10.2151/jmsj.2019-023,article,unknown,True,,0,,channel_b:B2:LAPSE-RATE+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2802203010,Mixed layer depths via Doppler lidar during low-level jet events,2018.0,10.1051/epjconf/201817606017,article,non_affiliated,True,,0,,channel_b:B2:PECAN+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2788099502,Moist Orographic Convection: Physical Mechanisms and Links to Surface-Exchange Processes,2018.0,10.3390/atmos9030080,article,non_affiliated,True,,0,,channel_b:B2:LAPSE-RATE+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2904069129,Multiscale Processes Enabling the Longevity and Daytime Persistence of a Nocturnal Mesoscale Convective System,2018.0,10.1175/mwr-d-18-0233.1,article,nwc_affiliated,True,,0,,channel_b:B2:PECAN+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2894686950,On the Use of Unmanned Aircraft for Sampling Mesoscale Phenomena in the Preconvective Boundary Layer,2018.0,10.1175/jtech-d-18-0101.1,article,nwc_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W2898331190,Origins of Vorticity in a Simulated Tornadic Mesovortex Observed during PECAN on 6 July 2015,2018.0,10.1175/mwr-d-18-0221.1,article,nwc_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W2886343055,Quantifying the Separation of Enhanced ZDR and KDP Regions in Nonsupercell Tornadic Storms,2018.0,10.1175/waf-d-18-0011.1,article,non_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W2802938233,Remote Sensing of Droplet Number Concentration in Warm Clouds: A Review of the Current State of Knowledge and Perspectives,2018.0,10.1029/2017rg000593,review,non_affiliated,True,,0,,channel_b:B2:LAPSE-RATE+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2899361661,Reply to “Comments on ‘The Regulation of Tornado Intensity by Updraft Width’”,2018.0,10.1175/jas-d-18-0276.1,article,non_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W2791155439,Response of the Land‐Atmosphere System Over North‐Central Oklahoma During the 2017 Eclipse,2018.0,10.1002/2017gl076908,article,non_affiliated,True,,0,,channel_b:B2:LAFE+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2889798957,Sensitivity of WRF simulations with the YSU PBL scheme to the lowest model level height for a sea fog event over the Yellow Sea,2018.0,10.1016/j.atmosres.2018.09.004,article,nwc_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W3122116343,"Summertime Urban Mixing Layer Height over Sofia, Bulgaria",2018.0,10.20944/preprints201811.0187.v1,preprint,non_affiliated,False,,0,,channel_b:B2:LAPSE-RATE+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2901217235,The Carr Fire Vortex: A Case of Pyrotornadogenesis?,2018.0,10.1029/2018gl080667,article,nwc_affiliated,True,,0,,channel_b:B2:LAPSE-RATE+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2900538318,"The Dynamical Coupling of Convective Updrafts, Downdrafts, and Cold Pools in Simulated Supercell Thunderstorms",2018.0,10.1029/2018jd029055,article,non_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W2903457282,The Perdigão: Peering into Microscale Details of Mountain Winds,2018.0,10.1175/bams-d-17-0227.1,article,nwc_affiliated,True,,0,,channel_b:B2:Perdigão+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2809811034,The Potential Role of Atmospheric Bores and Gravity Waves in the Initiation and Maintenance of Nocturnal Convection over the Southern Great Plains,2018.0,10.1175/jas-d-17-0172.1,article,nwc_affiliated,True,,0,,channel_b:B2:PECAN+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2800505528,Understanding the Impact of Radar and In Situ Observations on the Prediction of a Nocturnal Convection Initiation Event on 25 June 2013 Using an Ensemble-Based Multiscale Data Assimilation System,2018.0,10.1175/mwr-d-17-0128.1,article,nwc_affiliated,True,,0,,channel_b:B2:PECAN+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2735357561,Vertically resolved concentration and liquid water content of atmospheric nanoparticles at the US DOE Southern Great Plains site,2018.0,10.5194/acp-18-311-2018,article,non_affiliated,True,,0,,channel_b:B2:LAPSE-RATE+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2804092474,WRF Model Study of the Great Plains Low-Level Jet: Effects of Grid Spacing and Boundary Layer Parameterization,2018.0,10.1175/jamc-d-17-0361.1,article,nwc_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W2926583838,,2019.0,10.1175/waf-d-18-0184.1,article,nwc_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W2912719005,,2019.0,10.1175/mwr-d-18-0257.1,article,non_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W2917847774,A Composite Perspective on Bore Passages during the PECAN Campaign,2019.0,10.1175/mwr-d-18-0291.1,article,non_affiliated,True,,0,,channel_b:B2:PECAN+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2945129431,"An Evaluation of the Impact of Assimilating AERI Retrievals, Kinematic Profilers, Rawinsondes, and Surface Observations on a Forecast of a Nocturnal Convection Initiation Event during the PECAN Field Campaign",2019.0,10.1175/mwr-d-18-0423.1,article,nwc_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W4231336538,Automated Wind Turbine Wake Characterization in Complex Terrain,2019.0,10.5194/amt-2018-461,preprint,non_affiliated,False,,0,,channel_b:B2:Perdigão+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2908843659,Automated wind turbine wake characterization in complex terrain,2019.0,10.5194/amt-12-3463-2019,article,non_affiliated,True,,0,,channel_b:B2:Perdigão+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2973256391,Can Mountain Waves Contribute to Damaging Winds Far Away from the Lee Slope?,2019.0,10.1175/waf-d-18-0207.1,article,non_affiliated,True,,0,,channel_b:B2:LAPSE-RATE+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2956056369,Characteristics of Atmospheric Turbulence Retrieved From High Vertical‐Resolution Radiosonde Data in the United States,2019.0,10.1029/2019jd030287,article,non_affiliated,True,,0,,channel_b:B2:LAPSE-RATE+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2952903244,Characteristics of Tornado Events and Warnings in the Southeastern United States,2019.0,10.1175/waf-d-18-0211.1,article,nwc_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W2970070034,Convection Initiation Aided by Lake-Breeze Convergence over the Niagara Peninsula,2019.0,10.1175/mwr-d-19-0123.1,article,non_affiliated,True,,0,,channel_b:B2:LAPSE-RATE+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2986524933,"Development of Community, Capabilities, and Understanding through Unmanned Aircraft-Based Atmospheric Research: The LAPSE-RATE Campaign",2019.0,10.1175/bams-d-19-0050.1,article,nwc_affiliated,True,,0,,channel_b:B2:LAPSE-RATE+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W3048084724,Doppler lidar scanning of flow over complex terrain,2019.0,10.5281/zenodo.3490976,article,non_affiliated,True,,0,,channel_b:B2:Perdigão+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W4248154296,Détection et caractérisation des tourbillons de sillage des avions par Lidar Doppler,2019.0,10.1051/photon/20199736,article,non_affiliated,True,,0,,channel_b:B2:VORTEX-SE+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2911963462,Effect of Vertical Air Motion on Disdrometer Derived Z-R Coefficients,2019.0,10.3390/atmos10020077,article,non_affiliated,True,,0,,channel_b:B2:LAPSE-RATE+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2950113317,Estimating the Vertical Structure of Weather-Induced Mission Costs for Small UAS,2019.0,10.3390/s19122770,article,non_affiliated,True,,0,,channel_b:B2:LAPSE-RATE+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2944614556,Estimation of turbulence parameters from scanning lidars andin-situ instrumentation in the Perdigão 2017 campaign,2019.0,10.5194/amt-2019-171,article,non_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W3015721349,"Exploring the Impact of Disaster Response Preparedness by the New York State Military Forces to the World Trade Center September 11, 2001, Terrorist Attacks",2019.0,,article,unknown,True,,0,,channel_b:B2:EPIC+remote profiler,3,peripheral / reference only,0,,False,,
https://openalex.org/W2978702361,Identification and Characterization of Persistent Cold Pool Events from Temperature and Wind Profilers in the Columbia River Basin,2019.0,10.1175/jamc-d-19-0046.1,article,non_affiliated,True,,0,,channel_b:B2:LAPSE-RATE+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2965402479,Impact of Ground-Based Remote Sensing Boundary Layer Observations on Short-Term Probabilistic Forecasts of a Tornadic Supercell Event,2019.0,10.1175/waf-d-18-0200.1,article,nwc_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W2911627851,Impacts of Targeted AERI and Doppler Lidar Wind Retrievals on Short-Term Forecasts of the Initiation and Early Evolution of Thunderstorms,2019.0,10.1175/mwr-d-18-0351.1,article,nwc_affiliated,True,,0,,channel_b:B2:PECAN+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2954562089,Interactions between a Nocturnal MCS and the Stable Boundary Layer as Observed by an Airborne Compact Raman Lidar during PECAN,2019.0,10.1175/mwr-d-18-0388.1,article,non_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W2885921755,"Interactions between the atmosphere, cryosphere, and ecosystems at northern high latitudes",2019.0,10.5194/acp-19-2015-2019,article,non_affiliated,True,,0,,channel_b:B2:LAPSE-RATE+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2944507745,Intercomparison of Small Unmanned Aircraft System (sUAS) Measurements for Atmospheric Science during the LAPSE-RATE Campaign.,2019.0,10.3390/s19092179,article,nwc_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W2950376638,Moving towards a Network of Autonomous UAS Atmospheric Profiling Stations for Observations in the Earth’s Lower Atmosphere: The 3D Mesonet Concept,2019.0,10.3390/s19122720,review,nwc_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W4248507582,Multi-lidar wind resource mapping in complex terrain,2019.0,10.5194/wes-2019-85,preprint,non_affiliated,False,,0,,channel_b:B2:Perdigão+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2919834616,"Multicase Assessment of the Impacts of Horizontal and Vertical Grid Spacing, and Turbulence Closure Model, on Subkilometer-Scale Simulations of Atmospheric Bores during PECAN",2019.0,10.1175/mwr-d-18-0322.1,article,nwc_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W4254949334,Nocturnal boundary layer turbulence regimes analysis during the BLLAST campaign,2019.0,10.5194/acp-2018-1300,preprint,non_affiliated,False,,0,,channel_b:B2:LAPSE-RATE+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2799279936,Observations of Extreme Short-Term Precipitation Associated with Supercells and Mesovortices,2019.0,10.1175/mwr-d-19-0146.1,article,non_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W2968780500,Observations of Near-Surface Vertical Wind Profiles and Vertical Momentum Fluxes from VORTEX-SE 2017: Comparisons to Monin–Obukhov Similarity Theory,2019.0,10.1175/mwr-d-19-0091.1,article,nwc_affiliated,True,,0,,channel_b:B2:VORTEX-SE+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2996662041,Observed Relationship between Tornado Intensity and Pretornadic Mesocyclone Characteristics,2019.0,10.1175/waf-d-19-0099.1,article,non_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W2982006081,PRELIMINARY SENSITIVITY STUDY OF AEROSOL LAYER HEIGHT FROM SYNTHETIC MULTIANGLE POLARIMETRIC REMOTE SENSING MEASUREMENTS,2019.0,10.5194/isprs-archives-xlii-3-w9-63-2019,article,non_affiliated,True,,0,,channel_b:B2:EPIC+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2973171969,"Progress toward Characterization of the Atmospheric Boundary Layer over Northern Alabama Using Observations by a Vertically Pointing, S-Band Profiling Radar during VORTEX-Southeast",2019.0,10.1175/jtech-d-18-0224.1,article,non_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W2958531939,Results of the Tokyo Metropolitan Area Convection Study for Extreme Weather Resilient Cities (TOMACS),2019.0,10.1175/bams-d-18-0316.1,article,non_affiliated,True,,0,,channel_b:B2:RIVoRS+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2991603138,"Staying Safe in a Tornado: A Qualitative Inquiry into Public Knowledge, Access, and Response to Tornado Warnings",2019.0,10.1175/waf-d-19-0090.1,article,non_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W2899727052,"Summertime Urban Mixing Layer Height over Sofia, Bulgaria",2019.0,10.3390/atmos10010036,article,non_affiliated,True,,0,,channel_b:B2:LAPSE-RATE+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2939926697,"The Development of Severe Vortices within Simulated High-Shear, Low-CAPE Convection",2019.0,10.1175/mwr-d-18-0246.1,article,non_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W2909662883,The Empirical Dependence of Tornadogenesis on Elevation Roughness: Historical Record Analysis Using Bayes’s Law in Arkansas,2019.0,10.1175/jamc-d-18-0224.1,article,non_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W2788852082,The Great Plains Low-Level Jet during PECAN: Observed and Simulated Characteristics,2019.0,10.1175/mwr-d-18-0293.1,article,nwc_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W2969031883,The Use of High-Resolution Sounding Data to Evaluate and Optimize Nonlocal PBL Schemes for Simulating the Slightly Stable Upper Convective Boundary Layer,2019.0,10.1175/mwr-d-19-0085.1,article,nwc_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W2952951045,Uncovering wind conditions in complex terrain with Dual-Doppler lidars,2019.0,10.5281/zenodo.3248748,article,unknown,True,,0,,channel_b:B2:Perdigão+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2980954991,"Using Overshooting Top Area to Discriminate Potential for Large, Intense Tornadoes",2019.0,10.1029/2019gl084099,article,non_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W2980590639,"Wave Disturbances and Their Role in the Maintenance, Structure, and Evolution of a Mesoscale Convection System",2019.0,10.1175/jas-d-18-0348.1,article,nwc_affiliated,True,,0,,channel_b:B2:PECAN+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2974473399,Wind-Turbine and Wind-Farm Flows: A Review,2019.0,10.1007/s10546-019-00473-0,review,non_affiliated,True,,0,,channel_b:B2:LAPSE-RATE+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W3020450181,,2020.0,10.1175/jas-d-20-0120.1,article,non_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W4239468512,Assimilation of lidar planetary boundary layer height observations,2020.0,10.5194/amt-2020-238,preprint,non_affiliated,False,,0,,channel_b:B2:PECAN+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W4241550802,"Atmospheric aerosol, gases and meteorological parametersmeasured during the LAPSE-RATE campaign",2020.0,10.5194/essd-2020-251,preprint,non_affiliated,False,,0,,channel_b:B2:LAPSE-RATE+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W3083349033,"Boundary Layer and Surface Verification of the High-Resolution Rapid Refresh, Version 3",2020.0,10.1175/waf-d-20-0101.1,article,non_affiliated,True,,0,,channel_b:B2:LAPSE-RATE+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W3087330307,Can machine learning improve the model representation of turbulent kinetic energy dissipation rate in the boundary layer for complex terrain?,2020.0,10.5194/gmd-13-4271-2020,article,non_affiliated,True,,0,,channel_b:B2:Perdigão+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W3023741714,Ceilometer-Based Rain-Rate Estimation: A Case-Study Comparison With S-Band Radar and Disdrometer Retrievals in the Context of VORTEX-SE,2020.0,10.1109/tgrs.2020.2984458,article,non_affiliated,True,,0,,channel_b:B2:VORTEX-SE+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W3016302088,Characteristics and performance of vertical winds as observed by the radar wind profiler network of China,2020.0,10.5194/amt-2020-75,article,non_affiliated,True,,0,,channel_b:B2:PECAN+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W3080823251,Characteristics and performance of wind profiles as observed by the radar wind profiler network of China,2020.0,10.5194/amt-13-4589-2020,article,non_affiliated,True,,0,,channel_b:B2:PECAN+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W4251057024,Confronting the boundary layer data gap: evaluating new and existing methodologies of probing the lower atmosphere,2020.0,10.5194/amt-2019-453,preprint,unknown,False,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W4239728981,Connecting Land-Atmosphere Interactions to Surface Heterogeneity in CHEESEHEAD 2019,2020.0,10.1002/essoar.10503532.1,preprint,nwc_affiliated,False,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W3046811589,Connecting Land–Atmosphere Interactions to Surface Heterogeneity in CHEESEHEAD19,2020.0,10.1175/bams-d-19-0346.1,article,nwc_affiliated,True,,0,,channel_b:B2:CHEESEHEAD+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W3097964229,Correction of a lunar-irradiance model for aerosol optical depth retrieval and comparison with a star photometer,2020.0,10.5194/amt-13-6293-2020,article,non_affiliated,True,,0,,channel_b:B2:EPIC+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W4242596098,Data generated during the 2018 LAPSE-RATE campaign: an introduction and overview,2020.0,10.5194/essd-2020-98,preprint,nwc_affiliated,False,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W2944021512,Detection of land-surface-induced atmospheric water vapor patterns,2020.0,10.5194/acp-20-1723-2020,article,non_affiliated,True,,0,,channel_b:B2:EPIC+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W3031818978,Differentiating Between Tornadic and Nontornadic Supercells Using Polarimetric Radar Signatures of Hydrometeor Size Sorting,2020.0,10.1029/2020gl088242,article,non_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W3084585936,Doppler Aerosol WiNd (DAWN) Lidar during CPEX 2017: Instrument Performance and Data Utility,2020.0,10.3390/rs12182951,article,non_affiliated,True,,0,,channel_b:B2:PECAN+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W3025500474,Estimations of the Mexicali Valley (Mexico) Mixing Height,2020.0,10.3390/atmos11050505,article,non_affiliated,True,,0,,channel_b:B2:LAPSE-RATE+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W3087791624,Evaluating the performance of WRF urban schemes and PBL schemes over Dallas Fort Worth during a dry summer and a wet summer,2020.0,10.1175/jamc-d-19-0195.1,article,nwc_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
https://openalex.org/W3005752910,Factors Influencing Ensemble Sensitivity–Based Targeted Observing Predictions at Convection-Allowing Resolutions,2020.0,10.1175/mwr-d-20-0015.1,article,non_affiliated,True,,0,,channel_b:B2:VORTEX-SE+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W2993676615,How wind speed shear and directional veer affect the power production of a megawatt-scale operational wind turbine,2020.0,10.5194/wes-5-1169-2020,article,non_affiliated,True,,0,,channel_b:B2:RIVoRS+Doppler lidar,3,peripheral / reference only,0,,False,,
https://openalex.org/W3107782795,Idealized Model Simulations to Determine Impacts of Storm‐Relative Winds on Differential Reflectivity and Specific Differential Phase Fields,2020.0,10.1029/2020jd033870,article,non_affiliated,True,,0,,channel_g:ground_truth,3,peripheral / reference only,0,,False,,
